,id,name,bus_area,car_area,ratio
120,E09000022,Lambeth,66.64291157728668,900.9534819225242,0.07376801723490463
121,E09000023,Lewisham,42.008547753513774,1740.2461780967421,0.025500632953818048
122,E09000024,Merton,50.170925913853374,1444.7018541467314,0.03594184198267545
123,E09000025,Newham,63.76900712779576,2506.3908260561293,0.02686980061503854
124,E09000026,Redbridge,45.228576151011424,3008.8585734079984,0.01708100537100972
125,E09000027,Richmond upon Thames,33.39006460371528,2112.1673282568922,0.02175400021116285
126,E09000028,Southwark,68.74638747234766,998.026941393534,0.06845222471816076
127,E09000029,Sutton,36.18848244475412,1699.3506776176216,0.02216112884130507
128,E09000030,Tower Hamlets,78.88679160148726,1911.389260109524,0.04387755784395036
129,E09000031,Waltham Forest,55.35964363131283,2640.0623109249523,0.022095967072722513
130,E09000032,Wandsworth,49.99015081151653,1334.2181047366505,0.039335291733157245
131,E09000033,Westminster,91.75505159551696,1422.0307818738574,0.06788328795946161
132,E10000003,Cambridgeshire,14.158125053737514,3510.298834372906,0.003983861919507913
133,E10000007,Derbyshire,26.86953147253794,3296.762374067864,0.008197616556594803
134,E10000008,Devon,16.522531958294174,2347.334343451029,0.007370419258630795
135,E10000011,East Sussex,19.22686299748483,1655.048572193478,0.012457004650750853
136,E10000012,Essex,11.095108107222323,2774.458724024241,0.004582395721114991
137,E10000013,Gloucestershire,21.119680425425713,3309.0220138407312,0.006636457776045905
138,E10000014,Hampshire,9.748131689069675,3111.040923694535,0.0034935652118997973
139,E10000015,Hertfordshire,13.707022087909333,3446.2709871864113,0.004092481744120844
140,E10000016,Kent,16.564367674358127,2523.8001976250953,0.008300796829356354
141,E10000017,Lancashire,26.212418877215626,2788.301124851773,0.010999221023160276
142,E10000018,Leicestershire,16.98605013416419,3759.4788539484643,0.004498853363531857
143,E10000019,Lincolnshire,19.648361076922676,3194.5031382706948,0.006450406304885216
